sku_id,product_name,category,unit_cost,selling_price,units_sold_last_12m,inventory_on_hand
SKU-11579,Furniture Item 1579,Furniture,238.23,774.12,99,25
SKU-11580,Gardening Item 1580,Gardening,12.53,15.64,6114,1084
SKU-11581,Bedding Item 1581,Bedding,125.75,369.08,161,94
SKU-11582,Gardening Item 1582,Gardening,147.89,266.23,2982,628
SKU-11583,Gardening Item 1583,Gardening,140.71,139.95,33,557
SKU-11584,Home Decor Item 1584,Home Decor,76.54,62.45,21,1135
SKU-11585,Home Decor Item 1585,Home Decor,144.93,552.64,187,70
SKU-11586,Gardening Item 1586,Gardening,15.07,38.17,182,72
SKU-11587,Gardening Item 1587,Gardening,138.95,159.56,3112,1445
SKU-11588,Home Decor Item 1588,Home Decor,37.55,37.5,31,991
SKU-11589,Gardening Item 1589,Gardening,109.68,135.52,4218,558
SKU-11590,Home Decor Item 1590,Home Decor,77.21,90.54,3245,1194
SKU-11591,Gardening Item 1591,Gardening,25.14,25.24,0,1085
SKU-11592,Furniture Item 1592,Furniture,440.47,564.66,4939,1140
SKU-11593,Kitchenware Item 1593,Kitchenware,37.87,91.19,4864,448
SKU-11594,Gardening Item 1594,Gardening,19.66,16.46,11,882
SKU-11595,Kitchenware Item 1595,Kitchenware,47.13,119.21,59,79
SKU-11596,Kitchenware Item 1596,Kitchenware,36.28,74.91,2753,663
SKU-11597,Home Decor Item 1597,Home Decor,50.54,178.18,60,44
SKU-11598,Kitchenware Item 1598,Kitchenware,47.16,59.15,2740,1476
SKU-11599,Kitchenware Item 1599,Kitchenware,7.63,8.66,5711,1323
SKU-11600,Home Decor Item 1600,Home Decor,135.74,112.19,19,1022
SKU-11601,Furniture Item 1601,Furniture,785.06,647.21,33,846
SKU-11602,Kitchenware Item 1602,Kitchenware,12.57,33.8,108,95
SKU-11603,Gardening Item 1603,Gardening,83.52,100.67,6244,1264
SKU-11604,Home Decor Item 1604,Home Decor,25.54,31.69,5380,568
SKU-11605,Bedding Item 1605,Bedding,16.88,38.19,2649,521
SKU-11606,Home Decor Item 1606,Home Decor,73.46,207.46,180,12
SKU-11607,Gardening Item 1607,Gardening,121.69,97.68,29,543
SKU-11608,Bedding Item 1608,Bedding,67.8,57.3,39,946
SKU-11609,Kitchenware Item 1609,Kitchenware,19.74,21.81,6747,1119
SKU-11610,Gardening Item 1610,Gardening,11.95,38.49,197,80
SKU-11611,Bedding Item 1611,Bedding,57.95,128.19,2052,529
SKU-11612,Gardening Item 1612,Gardening,14.71,26.75,4820,464
SKU-11613,Gardening Item 1613,Gardening,56.11,151.02,188,70
SKU-11614,Furniture Item 1614,Furniture,570.6,594.77,20,861
SKU-11615,Bedding Item 1615,Bedding,19.93,47.54,4836,765
SKU-11616,Furniture Item 1616,Furniture,245.44,486.3,4689,541
SKU-11617,Home Decor Item 1617,Home Decor,15.65,19.58,3810,1126
SKU-11618,Gardening Item 1618,Gardening,96.3,77.75,25,445
SKU-11619,Gardening Item 1619,Gardening,65.4,81.71,6696,991
SKU-11620,Gardening Item 1620,Gardening,24.76,48.13,2303,565
SKU-11621,Home Decor Item 1621,Home Decor,19.1,18.64,15,1167
SKU-11622,Home Decor Item 1622,Home Decor,122.43,146.0,6796,1083
SKU-11623,Gardening Item 1623,Gardening,56.95,212.55,267,53
SKU-11624,Home Decor Item 1624,Home Decor,35.17,43.99,2416,1058
SKU-11625,Bedding Item 1625,Bedding,132.08,314.48,1820,315
SKU-11626,Kitchenware Item 1626,Kitchenware,27.04,23.98,5,852
SKU-11627,Home Decor Item 1627,Home Decor,75.87,282.15,298,98
SKU-11628,Bedding Item 1628,Bedding,11.45,41.73,181,47
SKU-11629,Kitchenware Item 1629,Kitchenware,40.54,105.18,263,61
SKU-11630,Kitchenware Item 1630,Kitchenware,38.46,113.1,207,20
SKU-11631,Gardening Item 1631,Gardening,80.03,172.91,3290,244
SKU-11632,Gardening Item 1632,Gardening,19.34,17.84,30,471
SKU-11633,Bedding Item 1633,Bedding,56.65,222.9,228,15
SKU-11634,Gardening Item 1634,Gardening,114.48,262.48,4183,420
SKU-11635,Home Decor Item 1635,Home Decor,79.87,71.01,25,968
SKU-11636,Bedding Item 1636,Bedding,129.11,155.18,2529,1049
SKU-11637,Gardening Item 1637,Gardening,72.79,66.46,34,1127
SKU-11638,Furniture Item 1638,Furniture,133.57,131.76,15,1035
SKU-11639,Home Decor Item 1639,Home Decor,76.24,191.93,75,67
SKU-11640,Bedding Item 1640,Bedding,47.57,140.94,126,10
SKU-11641,Home Decor Item 1641,Home Decor,37.87,109.8,57,41
SKU-11642,Bedding Item 1642,Bedding,44.54,52.69,5795,817
SKU-11643,Gardening Item 1643,Gardening,38.96,112.59,74,53
SKU-11644,Kitchenware Item 1644,Kitchenware,30.43,26.18,13,381
SKU-11645,Kitchenware Item 1645,Kitchenware,36.27,46.51,3480,1026
SKU-11646,Kitchenware Item 1646,Kitchenware,13.9,12.27,15,514
SKU-11647,Home Decor Item 1647,Home Decor,136.21,167.23,4550,744
SKU-11648,Home Decor Item 1648,Home Decor,71.15,280.76,129,64
SKU-11649,Kitchenware Item 1649,Kitchenware,6.01,11.55,2427,431
SKU-11650,Gardening Item 1650,Gardening,108.69,255.13,2376,502
SKU-11651,Home Decor Item 1651,Home Decor,10.42,13.41,2023,1024
SKU-11652,Gardening Item 1652,Gardening,117.21,212.45,4556,577
SKU-11653,Bedding Item 1653,Bedding,22.1,20.27,16,776
SKU-11654,Gardening Item 1654,Gardening,50.26,56.68,5348,948
SKU-11655,Kitchenware Item 1655,Kitchenware,44.11,128.84,144,83
SKU-11656,Home Decor Item 1656,Home Decor,106.72,101.28,16,705
SKU-11657,Home Decor Item 1657,Home Decor,139.21,136.17,10,469
SKU-11658,Home Decor Item 1658,Home Decor,30.79,39.08,5598,678
SKU-11659,Bedding Item 1659,Bedding,69.41,130.18,1645,689
SKU-11660,Kitchenware Item 1660,Kitchenware,28.85,35.39,4196,1498
SKU-11661,Home Decor Item 1661,Home Decor,64.6,78.06,2292,930
SKU-11662,Bedding Item 1662,Bedding,29.08,28.6,19,1164
SKU-11663,Bedding Item 1663,Bedding,104.39,93.9,39,849
SKU-11664,Bedding Item 1664,Bedding,122.36,100.81,28,442
SKU-11665,Home Decor Item 1665,Home Decor,22.75,62.56,70,51
SKU-11666,Bedding Item 1666,Bedding,88.82,111.42,3731,592
SKU-11667,Kitchenware Item 1667,Kitchenware,12.67,10.39,6,559
SKU-11668,Home Decor Item 1668,Home Decor,54.04,64.24,6431,1489
SKU-11669,Bedding Item 1669,Bedding,37.81,42.12,6337,798
SKU-11670,Home Decor Item 1670,Home Decor,34.19,39.09,4259,1093
SKU-11671,Gardening Item 1671,Gardening,53.78,114.25,2502,262
SKU-11672,Furniture Item 1672,Furniture,633.96,1879.39,224,37
SKU-11673,Gardening Item 1673,Gardening,113.15,408.53,94,84
SKU-11674,Home Decor Item 1674,Home Decor,19.28,21.21,6482,1192
SKU-11675,Furniture Item 1675,Furniture,702.86,1505.11,2515,598
SKU-11676,Gardening Item 1676,Gardening,44.98,137.39,197,96
SKU-11677,Home Decor Item 1677,Home Decor,69.3,197.46,196,81
SKU-11678,Bedding Item 1678,Bedding,116.26,318.75,223,10
SKU-11679,Bedding Item 1679,Bedding,35.2,121.6,164,69
SKU-11680,Furniture Item 1680,Furniture,659.83,782.63,4278,745
SKU-11681,Furniture Item 1681,Furniture,255.05,633.77,2151,327
SKU-11682,Gardening Item 1682,Gardening,142.59,485.7,188,33
SKU-11683,Home Decor Item 1683,Home Decor,68.54,226.47,250,46
SKU-11684,Kitchenware Item 1684,Kitchenware,37.34,46.81,5466,1197
SKU-11685,Bedding Item 1685,Bedding,79.94,169.01,2816,647
SKU-11686,Bedding Item 1686,Bedding,38.49,82.36,2132,666
SKU-11687,Gardening Item 1687,Gardening,14.99,19.36,6359,1462
SKU-11688,Home Decor Item 1688,Home Decor,34.85,38.78,4093,525
SKU-11689,Furniture Item 1689,Furniture,458.71,1188.1,116,89
SKU-11690,Furniture Item 1690,Furniture,515.76,980.29,3194,219
SKU-11691,Home Decor Item 1691,Home Decor,123.14,255.68,1910,505
SKU-11692,Bedding Item 1692,Bedding,68.32,193.66,168,43
SKU-11693,Kitchenware Item 1693,Kitchenware,24.26,61.09,189,37
SKU-11694,Furniture Item 1694,Furniture,104.15,126.84,4502,1479
SKU-11695,Bedding Item 1695,Bedding,90.28,86.38,9,401
SKU-11696,Kitchenware Item 1696,Kitchenware,34.17,33.69,12,634
SKU-11697,Gardening Item 1697,Gardening,111.3,107.52,33,416
SKU-11698,Gardening Item 1698,Gardening,134.48,108.64,32,464
SKU-11699,Kitchenware Item 1699,Kitchenware,42.06,119.05,179,39
SKU-11700,Bedding Item 1700,Bedding,126.51,357.02,226,33
SKU-11701,Furniture Item 1701,Furniture,298.87,706.68,1199,655
SKU-11702,Bedding Item 1702,Bedding,64.02,58.39,27,342
SKU-11703,Home Decor Item 1703,Home Decor,92.71,271.0,72,24
SKU-11704,Furniture Item 1704,Furniture,613.85,1169.19,3552,524
SKU-11705,Gardening Item 1705,Gardening,140.42,119.25,36,633
SKU-11706,Bedding Item 1706,Bedding,144.1,129.15,35,1002
SKU-11707,Kitchenware Item 1707,Kitchenware,23.79,23.03,29,647
SKU-11708,Kitchenware Item 1708,Kitchenware,16.2,59.75,198,86
SKU-11709,Home Decor Item 1709,Home Decor,65.8,157.42,4284,770
SKU-11710,Bedding Item 1710,Bedding,84.94,88.62,15,884
SKU-11711,Bedding Item 1711,Bedding,59.17,49.76,25,840
SKU-11712,Gardening Item 1712,Gardening,73.32,169.55,3665,508
SKU-11713,Gardening Item 1713,Gardening,103.55,96.02,16,1061
SKU-11714,Bedding Item 1714,Bedding,55.29,119.13,4539,712
SKU-11715,Furniture Item 1715,Furniture,433.63,383.66,39,914
SKU-11716,Furniture Item 1716,Furniture,486.51,439.67,19,432
SKU-11717,Kitchenware Item 1717,Kitchenware,6.82,15.17,4884,782
SKU-11718,Gardening Item 1718,Gardening,15.11,53.86,82,45
SKU-11719,Gardening Item 1719,Gardening,43.15,116.12,119,96
SKU-11720,Furniture Item 1720,Furniture,391.69,461.52,4876,980
SKU-11721,Home Decor Item 1721,Home Decor,58.03,63.92,6122,773
SKU-11722,Home Decor Item 1722,Home Decor,15.86,58.65,166,58
SKU-11723,Kitchenware Item 1723,Kitchenware,30.81,24.71,29,1005
SKU-11724,Bedding Item 1724,Bedding,112.54,117.95,17,331
SKU-11725,Home Decor Item 1725,Home Decor,18.58,47.26,62,18
SKU-11726,Bedding Item 1726,Bedding,71.71,58.52,36,1031
SKU-11727,Kitchenware Item 1727,Kitchenware,25.44,32.37,6889,1385
SKU-11728,Bedding Item 1728,Bedding,11.79,33.02,112,37
SKU-11729,Home Decor Item 1729,Home Decor,106.86,303.09,126,14
SKU-11730,Gardening Item 1730,Gardening,88.42,179.78,3286,533
SKU-11731,Kitchenware Item 1731,Kitchenware,47.0,41.35,32,315
SKU-11732,Bedding Item 1732,Bedding,106.56,93.53,24,1123
SKU-11733,Bedding Item 1733,Bedding,65.37,140.26,1567,430
SKU-11734,Bedding Item 1734,Bedding,29.61,38.15,4893,520
SKU-11735,Bedding Item 1735,Bedding,61.11,60.43,3,670
SKU-11736,Gardening Item 1736,Gardening,132.06,439.84,189,35
SKU-11737,Furniture Item 1737,Furniture,612.6,613.37,13,939
SKU-11738,Kitchenware Item 1738,Kitchenware,28.13,26.52,12,1051
SKU-11739,Kitchenware Item 1739,Kitchenware,6.72,21.86,65,52
SKU-11740,Kitchenware Item 1740,Kitchenware,5.27,14.14,266,69
SKU-11741,Gardening Item 1741,Gardening,65.12,73.03,5297,793
SKU-11742,Furniture Item 1742,Furniture,550.49,1255.45,4772,745
SKU-11743,Bedding Item 1743,Bedding,74.73,86.9,2482,842
SKU-11744,Home Decor Item 1744,Home Decor,130.95,137.08,30,805
SKU-11745,Bedding Item 1745,Bedding,48.93,53.87,4390,762
SKU-11746,Home Decor Item 1746,Home Decor,132.52,317.52,1597,701
SKU-11747,Bedding Item 1747,Bedding,36.88,92.86,156,34
SKU-11748,Kitchenware Item 1748,Kitchenware,34.77,96.66,296,31
SKU-11749,Gardening Item 1749,Gardening,86.93,253.18,64,39
SKU-11750,Home Decor Item 1750,Home Decor,70.14,243.27,149,86
SKU-11751,Bedding Item 1751,Bedding,46.74,42.71,15,1098
SKU-11752,Bedding Item 1752,Bedding,107.51,135.85,5679,772
SKU-11753,Gardening Item 1753,Gardening,45.31,54.15,3155,1283
SKU-11754,Bedding Item 1754,Bedding,143.25,118.46,39,357
SKU-11755,Home Decor Item 1755,Home Decor,15.77,18.72,4416,1045
SKU-11756,Kitchenware Item 1756,Kitchenware,28.95,32.53,5386,660
SKU-11757,Kitchenware Item 1757,Kitchenware,8.78,16.35,1268,653
SKU-11758,Gardening Item 1758,Gardening,96.35,336.12,276,60
SKU-11759,Gardening Item 1759,Gardening,132.02,147.89,2595,1230
SKU-11760,Kitchenware Item 1760,Kitchenware,27.84,23.15,6,1010
SKU-11761,Furniture Item 1761,Furniture,297.06,353.75,5388,1248
SKU-11762,Furniture Item 1762,Furniture,175.22,167.95,12,1132
SKU-11763,Home Decor Item 1763,Home Decor,146.65,180.78,2171,1321
SKU-11764,Furniture Item 1764,Furniture,462.2,556.19,3049,637
SKU-11765,Gardening Item 1765,Gardening,15.71,20.27,4702,1413
SKU-11766,Gardening Item 1766,Gardening,139.15,136.96,27,659
SKU-11767,Furniture Item 1767,Furniture,293.28,297.51,8,508
SKU-11768,Gardening Item 1768,Gardening,82.03,168.91,4442,489
SKU-11769,Bedding Item 1769,Bedding,116.86,103.36,12,907
SKU-11770,Home Decor Item 1770,Home Decor,56.31,53.85,4,417
SKU-11771,Home Decor Item 1771,Home Decor,122.34,257.3,4735,476
SKU-11772,Furniture Item 1772,Furniture,591.52,1879.03,266,66
SKU-11773,Gardening Item 1773,Gardening,124.0,417.22,211,37
SKU-11774,Gardening Item 1774,Gardening,27.46,55.03,2999,600
SKU-11775,Home Decor Item 1775,Home Decor,123.57,142.49,2620,933
SKU-11776,Home Decor Item 1776,Home Decor,122.39,142.6,6719,1315
SKU-11777,Bedding Item 1777,Bedding,148.04,133.15,1,777
SKU-11778,Kitchenware Item 1778,Kitchenware,44.61,46.42,37,437
SKU-11779,Gardening Item 1779,Gardening,106.5,91.71,16,432
SKU-11780,Bedding Item 1780,Bedding,82.91,100.36,4459,653
SKU-11781,Furniture Item 1781,Furniture,655.31,746.84,4249,1080
SKU-11782,Furniture Item 1782,Furniture,458.03,414.5,2,745
SKU-11783,Kitchenware Item 1783,Kitchenware,7.83,7.33,38,535
SKU-11784,Furniture Item 1784,Furniture,194.35,225.85,3196,1136
SKU-11785,Furniture Item 1785,Furniture,247.32,299.6,6900,953
SKU-11786,Furniture Item 1786,Furniture,753.32,973.29,5344,592
SKU-11787,Furniture Item 1787,Furniture,697.76,1320.48,3112,683
SKU-11788,Home Decor Item 1788,Home Decor,14.24,12.37,16,302
SKU-11789,Home Decor Item 1789,Home Decor,42.46,34.06,7,814
SKU-11790,Kitchenware Item 1790,Kitchenware,13.62,30.96,1665,233
SKU-11791,Kitchenware Item 1791,Kitchenware,37.44,32.86,4,1068
SKU-11792,Kitchenware Item 1792,Kitchenware,42.43,54.6,6030,783
SKU-11793,Kitchenware Item 1793,Kitchenware,42.67,92.88,4723,375
SKU-11794,Gardening Item 1794,Gardening,80.78,96.02,2142,897
SKU-11795,Gardening Item 1795,Gardening,66.61,151.93,4650,659
SKU-11796,Home Decor Item 1796,Home Decor,87.68,83.99,34,758
SKU-11797,Gardening Item 1797,Gardening,137.51,123.5,34,1016
SKU-11798,Bedding Item 1798,Bedding,135.92,126.44,11,555
SKU-11799,Bedding Item 1799,Bedding,45.85,86.47,4330,355
SKU-11800,Gardening Item 1800,Gardening,112.83,138.22,2133,1363
SKU-11801,Bedding Item 1801,Bedding,27.71,34.33,2881,534
SKU-11802,Bedding Item 1802,Bedding,78.95,67.1,36,646
SKU-11803,Bedding Item 1803,Bedding,98.69,115.02,2541,711
SKU-11804,Gardening Item 1804,Gardening,148.53,176.87,4419,514
SKU-11805,Gardening Item 1805,Gardening,106.23,387.54,257,92
SKU-11806,Gardening Item 1806,Gardening,89.32,76.36,13,883
SKU-11807,Home Decor Item 1807,Home Decor,116.18,144.51,2845,1116
SKU-11808,Bedding Item 1808,Bedding,50.64,202.31,160,89
SKU-11809,Home Decor Item 1809,Home Decor,81.87,82.71,9,712
SKU-11810,Bedding Item 1810,Bedding,124.84,157.18,4787,896
SKU-11811,Furniture Item 1811,Furniture,501.56,642.22,6597,1008
SKU-11812,Gardening Item 1812,Gardening,142.08,334.43,4619,348
SKU-11813,Gardening Item 1813,Gardening,57.69,109.46,3749,481
SKU-11814,Furniture Item 1814,Furniture,612.24,1217.2,2642,492
SKU-11815,Gardening Item 1815,Gardening,87.7,72.35,23,1130
SKU-11816,Kitchenware Item 1816,Kitchenware,47.64,54.4,2819,1353
SKU-11817,Furniture Item 1817,Furniture,792.43,1021.01,3141,1081
SKU-11818,Gardening Item 1818,Gardening,39.12,45.7,6071,802
SKU-11819,Kitchenware Item 1819,Kitchenware,24.85,21.2,36,1163
SKU-11820,Bedding Item 1820,Bedding,146.64,181.07,4474,1488
SKU-11821,Gardening Item 1821,Gardening,128.08,110.51,25,774
SKU-11822,Bedding Item 1822,Bedding,133.18,169.31,6341,867
SKU-11823,Gardening Item 1823,Gardening,58.68,51.28,0,864
SKU-11824,Furniture Item 1824,Furniture,459.25,1736.67,199,58
SKU-11825,Furniture Item 1825,Furniture,464.06,453.54,37,835
SKU-11826,Bedding Item 1826,Bedding,19.72,19.74,1,405
SKU-11827,Bedding Item 1827,Bedding,119.31,221.43,2902,403
SKU-11828,Furniture Item 1828,Furniture,494.89,1887.74,268,72
SKU-11829,Kitchenware Item 1829,Kitchenware,13.02,11.64,38,370
SKU-11830,Bedding Item 1830,Bedding,133.08,117.74,9,512
SKU-11831,Home Decor Item 1831,Home Decor,91.21,87.42,26,658
SKU-11832,Kitchenware Item 1832,Kitchenware,39.39,127.33,53,57
SKU-11833,Gardening Item 1833,Gardening,106.17,117.02,3947,1426
SKU-11834,Furniture Item 1834,Furniture,108.82,236.61,4952,508
SKU-11835,Bedding Item 1835,Bedding,32.03,82.93,162,16
SKU-11836,Home Decor Item 1836,Home Decor,135.52,392.55,51,15
SKU-11837,Home Decor Item 1837,Home Decor,11.14,13.09,2894,768
SKU-11838,Kitchenware Item 1838,Kitchenware,39.97,47.43,5055,1429
SKU-11839,Home Decor Item 1839,Home Decor,125.2,283.36,4128,765
SKU-11840,Kitchenware Item 1840,Kitchenware,16.84,47.9,133,63
SKU-11841,Furniture Item 1841,Furniture,599.95,1279.78,3429,502
SKU-11842,Bedding Item 1842,Bedding,145.88,128.33,13,1103
SKU-11843,Gardening Item 1843,Gardening,59.7,123.35,4337,220
SKU-11844,Gardening Item 1844,Gardening,102.84,126.74,5817,1047
SKU-11845,Kitchenware Item 1845,Kitchenware,25.1,31.2,2520,800
SKU-11846,Bedding Item 1846,Bedding,49.54,45.39,15,883
SKU-11847,Kitchenware Item 1847,Kitchenware,14.31,13.76,15,562
SKU-11848,Gardening Item 1848,Gardening,20.9,23.46,6473,651
SKU-11849,Bedding Item 1849,Bedding,95.99,79.34,34,666
SKU-11850,Kitchenware Item 1850,Kitchenware,5.12,6.01,3844,1010
SKU-11851,Bedding Item 1851,Bedding,16.08,19.76,5291,952
SKU-11852,Kitchenware Item 1852,Kitchenware,27.29,33.38,2404,1262
SKU-11853,Furniture Item 1853,Furniture,765.37,684.62,16,593
SKU-11854,Furniture Item 1854,Furniture,127.59,423.18,93,86
SKU-11855,Furniture Item 1855,Furniture,588.75,1686.45,252,38
SKU-11856,Furniture Item 1856,Furniture,470.61,563.85,3513,1058
SKU-11857,Gardening Item 1857,Gardening,49.85,63.71,3612,655
SKU-11858,Furniture Item 1858,Furniture,792.21,824.68,22,479
SKU-11859,Home Decor Item 1859,Home Decor,41.83,49.7,5360,828
SKU-11860,Kitchenware Item 1860,Kitchenware,6.52,18.36,260,80
SKU-11861,Bedding Item 1861,Bedding,75.67,89.2,3214,874
SKU-11862,Furniture Item 1862,Furniture,429.17,444.87,0,445
SKU-11863,Furniture Item 1863,Furniture,546.25,1892.1,142,93
SKU-11864,Furniture Item 1864,Furniture,587.96,2209.59,128,40
SKU-11865,Bedding Item 1865,Bedding,84.76,93.42,2747,909
SKU-11866,Furniture Item 1866,Furniture,690.28,814.83,5342,1022
SKU-11867,Furniture Item 1867,Furniture,244.51,734.97,295,27
SKU-11868,Kitchenware Item 1868,Kitchenware,16.35,32.57,4645,333
SKU-11869,Gardening Item 1869,Gardening,30.23,63.33,2553,771
SKU-11870,Gardening Item 1870,Gardening,66.92,79.58,6169,761
SKU-11871,Furniture Item 1871,Furniture,377.82,484.73,5437,1160
SKU-11872,Furniture Item 1872,Furniture,269.33,324.28,3032,1291
SKU-11873,Home Decor Item 1873,Home Decor,41.9,53.02,5460,1399
SKU-11874,Gardening Item 1874,Gardening,44.14,101.07,1007,543
SKU-11875,Home Decor Item 1875,Home Decor,136.48,326.89,2216,556
SKU-11876,Furniture Item 1876,Furniture,605.62,1208.29,2300,314
SKU-11877,Kitchenware Item 1877,Kitchenware,38.37,48.37,4210,1187
SKU-11878,Kitchenware Item 1878,Kitchenware,7.14,8.85,2063,1474
SKU-11879,Furniture Item 1879,Furniture,565.37,725.73,5330,925
SKU-11880,Gardening Item 1880,Gardening,122.43,113.28,23,501
SKU-11881,Furniture Item 1881,Furniture,192.51,227.8,5220,534
SKU-11882,Kitchenware Item 1882,Kitchenware,49.42,55.97,5424,993
SKU-11883,Furniture Item 1883,Furniture,589.37,566.05,38,1133
SKU-11884,Home Decor Item 1884,Home Decor,66.05,53.49,2,796
SKU-11885,Furniture Item 1885,Furniture,133.26,157.06,3851,966
SKU-11886,Gardening Item 1886,Gardening,82.11,257.53,75,11
SKU-11887,Bedding Item 1887,Bedding,19.63,58.65,99,22
SKU-11888,Kitchenware Item 1888,Kitchenware,8.36,8.7,12,523
SKU-11889,Gardening Item 1889,Gardening,11.41,13.55,2546,896
SKU-11890,Furniture Item 1890,Furniture,637.03,730.15,4738,1175
SKU-11891,Gardening Item 1891,Gardening,84.48,71.8,32,927
SKU-11892,Bedding Item 1892,Bedding,104.06,87.74,13,345
SKU-11893,Bedding Item 1893,Bedding,73.13,82.5,6668,1097
SKU-11894,Kitchenware Item 1894,Kitchenware,34.15,40.84,4745,1368
SKU-11895,Home Decor Item 1895,Home Decor,112.75,259.64,2816,725
SKU-11896,Home Decor Item 1896,Home Decor,74.73,64.65,4,1008
SKU-11897,Furniture Item 1897,Furniture,335.77,933.2,75,69
SKU-11898,Bedding Item 1898,Bedding,29.37,28.98,36,829
SKU-11899,Gardening Item 1899,Gardening,12.57,15.76,6221,1049
SKU-11900,Bedding Item 1900,Bedding,74.04,214.59,294,51
SKU-11901,Home Decor Item 1901,Home Decor,140.34,124.26,3,933
SKU-11902,Bedding Item 1902,Bedding,90.53,77.92,18,556
SKU-11903,Kitchenware Item 1903,Kitchenware,13.88,34.75,250,18
SKU-11904,Bedding Item 1904,Bedding,101.99,87.06,10,994
SKU-11905,Home Decor Item 1905,Home Decor,148.04,351.73,2521,489
SKU-11906,Kitchenware Item 1906,Kitchenware,13.33,42.63,120,49
SKU-11907,Bedding Item 1907,Bedding,65.88,254.21,258,18
SKU-11908,Furniture Item 1908,Furniture,402.16,940.19,1049,619
SKU-11909,Home Decor Item 1909,Home Decor,39.56,103.58,66,93
SKU-11910,Home Decor Item 1910,Home Decor,91.84,198.36,4336,365
SKU-11911,Bedding Item 1911,Bedding,139.61,377.46,112,74
SKU-11912,Kitchenware Item 1912,Kitchenware,14.0,28.19,4533,401
SKU-11913,Gardening Item 1913,Gardening,113.43,286.26,245,66
SKU-11914,Bedding Item 1914,Bedding,102.59,240.49,2759,305
SKU-11915,Home Decor Item 1915,Home Decor,107.55,349.82,116,88
SKU-11916,Home Decor Item 1916,Home Decor,115.18,459.75,65,38
SKU-11917,Bedding Item 1917,Bedding,133.5,488.18,298,11
SKU-11918,Bedding Item 1918,Bedding,32.76,26.33,35,1132
SKU-11919,Kitchenware Item 1919,Kitchenware,37.84,39.65,14,917
SKU-11920,Home Decor Item 1920,Home Decor,105.28,86.46,16,994
SKU-11921,Gardening Item 1921,Gardening,10.95,27.17,4016,270
SKU-11922,Home Decor Item 1922,Home Decor,20.99,57.35,158,42
SKU-11923,Kitchenware Item 1923,Kitchenware,34.95,28.0,38,953
SKU-11924,Home Decor Item 1924,Home Decor,37.65,37.35,39,829
SKU-11925,Kitchenware Item 1925,Kitchenware,16.85,19.42,6801,714
SKU-11926,Kitchenware Item 1926,Kitchenware,23.83,22.37,23,764
SKU-11927,Furniture Item 1927,Furniture,493.87,483.27,39,440
SKU-11928,Furniture Item 1928,Furniture,295.28,592.66,4631,260
SKU-11929,Bedding Item 1929,Bedding,21.8,21.52,27,991
SKU-11930,Home Decor Item 1930,Home Decor,110.49,419.11,77,45
SKU-11931,Kitchenware Item 1931,Kitchenware,21.79,53.39,3292,231
SKU-11932,Gardening Item 1932,Gardening,128.29,283.0,2679,255
SKU-11933,Kitchenware Item 1933,Kitchenware,10.74,9.81,29,377
SKU-11934,Bedding Item 1934,Bedding,39.68,79.89,1369,404
SKU-11935,Home Decor Item 1935,Home Decor,12.87,42.43,234,25
SKU-11936,Bedding Item 1936,Bedding,100.6,386.34,97,42
SKU-11937,Kitchenware Item 1937,Kitchenware,49.17,40.67,22,329
SKU-11938,Kitchenware Item 1938,Kitchenware,35.47,36.7,13,1160
SKU-11939,Bedding Item 1939,Bedding,21.05,42.76,1311,233
SKU-11940,Bedding Item 1940,Bedding,75.84,266.13,143,56
SKU-11941,Furniture Item 1941,Furniture,275.92,558.16,1723,401
SKU-11942,Home Decor Item 1942,Home Decor,122.22,115.75,18,945
SKU-11943,Furniture Item 1943,Furniture,484.99,602.89,5700,1498
SKU-11944,Furniture Item 1944,Furniture,624.74,1372.85,3122,258
SKU-11945,Furniture Item 1945,Furniture,752.74,637.24,6,334
SKU-11946,Furniture Item 1946,Furniture,681.12,566.05,22,1091
SKU-11947,Bedding Item 1947,Bedding,103.12,131.38,2912,1187
SKU-11948,Gardening Item 1948,Gardening,55.47,61.9,2685,918
SKU-11949,Kitchenware Item 1949,Kitchenware,26.2,26.58,16,1117
SKU-11950,Kitchenware Item 1950,Kitchenware,22.89,28.58,5254,1381
SKU-11951,Home Decor Item 1951,Home Decor,138.02,140.29,18,628
SKU-11952,Kitchenware Item 1952,Kitchenware,21.58,52.24,2592,331
SKU-11953,Kitchenware Item 1953,Kitchenware,46.75,51.49,5191,537
SKU-11954,Home Decor Item 1954,Home Decor,24.11,30.91,5814,827
SKU-11955,Furniture Item 1955,Furniture,124.0,126.88,12,518
SKU-11956,Kitchenware Item 1956,Kitchenware,27.71,28.37,1,1093
SKU-11957,Bedding Item 1957,Bedding,39.14,50.27,4853,607
SKU-11958,Kitchenware Item 1958,Kitchenware,15.12,48.44,121,55
SKU-11959,Home Decor Item 1959,Home Decor,10.13,10.37,3,376
SKU-11960,Bedding Item 1960,Bedding,107.94,130.06,2275,789
SKU-11961,Furniture Item 1961,Furniture,413.34,425.19,33,688
SKU-11962,Kitchenware Item 1962,Kitchenware,37.75,74.03,4377,372
SKU-11963,Home Decor Item 1963,Home Decor,44.06,40.79,19,1114
SKU-11964,Gardening Item 1964,Gardening,148.65,299.18,3565,638
SKU-11965,Bedding Item 1965,Bedding,98.62,391.31,224,89
SKU-11966,Kitchenware Item 1966,Kitchenware,20.66,16.69,30,1017
